date,title,article,url
" Jumat, 23 Jul 2021 15:24 ","Turun 35 Basis Point, IHSG Akhir Pekan Melemah 0,58 Persen ke Level 6.102","
                            Pasardana.id - Indeks Harga Saham Gabungan (IHSG) pada penutupan perdagangan akhir pekan ini, Jumat (23/7) berakhir di zona merah dengan ditutup melemah -0,58% atau turun -35,857 basis point ke level 6.101,690.
IHSG terpantau bergerak dari batas atas pada level 6.166 hingga batas bawah pada level 6.090, setelah dibuka di level 6.145.
Investor melakukan transaksi senilai Rp12,3 triliun. Pada pasar reguler terjadi transaksi senilai Rp10,1 triliun dan pasar negosiasi terjadi transaksi senilai Rp2,1 triliun. 
Pada sisi investor asing, tercatat melakukan aksi beli sebesar Rp3,2 triliun dan aksi jual sebesar Rp3,3 triliun. Adapun investor asing tercatat jual bersih (net sell) sebesar Rp122,5 miliar.
Saham-saham yang tergolong top gainer antara lain; GLOB yang naik 69 point atau menguat 34,67% ke level 268. Dilanjutkan UANG yang naik 120 point atau menguat 25,00% ke level 600. MASA menguat 25,00% atau bertambah 530 point ke level 2.650. BSIM menguat 24,85% atau naik 220 point ke level 1.105. ZYRX menguat 24,78% atau naik 145 point ke level 730.
Saham-saham yang tergolong top losser antara lain; MREI turun -300 point atau melemah -6,97% ke level 4.000. TRIN melemah -6,91% atau koreksi -11 point ke level 148. BCIC terkoreksi -60 point atau melemah -6,85% ke level 815. FIRE terpangkas -40 point atau melemah -6,83% ke level 545. KONI melemah -75 point atau turun -6,81% ke level 1.025.
IDXENERGY -0,33%, IDXBASIC -0,50%, IDXINDUST -0,99%, IDXCYCLIC naik 1,27%, IDXNONCYC -1,81%, IDXHEALTH -0,74%, IDXFINANCE -0,50%, IDXPROPERT naik 0,19%, IDXTECHNO  naik 0,58%, IDXINFRA -0,85%, dan IDXTRANS naik 2,42%.
Sementara Indeks LQ45 tercatat melemah -1,32% ke level 845,714. Sedangkan JII turun -1,89% ke level 541,753.
Selanjutnya, IDX80 tercatat melemah -1,13% ke level 121,682. Sementara IDX30 terkoreksi -1,37% ke level 451,167.
                        ",https://pasardana.id/news/2021/7/23/turun-35-basis-point-ihsg-akhir-pekan-melemah-0-58-persen-ke-level-6102/
" Jumat, 23 Jul 2021 11:44 ","Ditutup di Level 6.094, IHSG Sesi I Melemah 0,70 Persen  ","
                            Pasardana.id - Pada penutupan perdagangan sesi I di Bursa Efek Indonesia (BEI), Jumat (23/7) siang ini, Indeks Harga Saham Gabungan (IHSG) ditutup melemah -43,405 poin atau turun -0,70% ke level 6.094,142.
Sepanjang sesi 1, IHSG bergerak variatif dari batas atas pada level 6.166 hingga batas bawah di level  6.090, setelah dibuka di level 6.145 pagi ini.
Tercatat sebanyak 184 saham menguat, 267 saham melemah, dan sisanya stagnan. Adapun transaksi perdagangan mencapai Rp6,7 triliun dari 9,4 miliar saham yang diperdagangkan.
IDXENERGY terpantau turun -0,46%, IDXBASIC -1,17%, IDXINDUST  -0,92%, IDXCYCLIC naik 0,75%, IDXNONCYC -1,97%, IDXHEALTH naik 0,01%, IDXFINANCE -0,52%, IDXPROPERT -0,39%, IDXTECHNO naik 0,36%, IDXINFRA -0,63%, dan IDXTRANS -0,019 poin.
Sementara LQ45 melemah -1,36%, indeks Jakarta Islamic Index (JII) turun -1,94%, IDX30 terkoreksi -1,34%, dan MNC36 turun -1,54%.
Hingga jeda siang, Investor asing tercatat melakukan aksi beli sebesar Rp1,3 triliun dan aksi jual sebesar Rp1,2 triliun. Pada jeda siang, asing tercatat beli bersih (net buy) sebesar Rp87 miliar.
                        ",https://pasardana.id/news/2021/7/23/ditutup-di-level-6094-ihsg-sesi-i-melemah-0-70-persen/
" Kamis, 22 Jul 2021 15:31 ","Naik 107 Point, IHSG Kamis Berlanjut Menguat 1,78 Persen Ke Level 6.138","
                            Pasardana.id - Indeks Harga Saham Gabungan (IHSG) pada penutupan perdagangan sore ini, Kamis (22/7) berakhir menguat ke zona hijau dengan ditutup naik 1,78% atau meningkat 107,571 basis point ke level 6.137,547.  
IHSG bergerak dari batas bawah di level 6.057 hingga batas atas pada level 6.137 setelah dibuka pada level 6.057.
Investor melakukan transaksi senilai Rp11,6 triliun. Pada pasar reguler terjadi transaksi senilai Rp10,8 triliun dan pasar negosiasi terjadi transaksi senilai Rp824 miliar.
Pada sisi investor asing, tercatat melakukan aksi beli sebesar Rp2,8 triliun dan aksi jual sebesar Rp2 triliun. Adapun investor asing tercatat beli bersih (net buy) sebesar Rp807 miliar.
IDXENERGY naik 3,15%, IDXBASIC 1,05%, IDXINDUST naik 2,68%, IDXCYCLIC naik 1,66%, IDXNONCYC naik 0,66%, IDXHEALTH -0,46%, IDXFINANCE naik 2,45%, IDXPROPERT naik 1,68%, IDXTECHNO naik 3,33%, IDXINFRA naik 0,71%, dan IDXTRANS naik 0,86%.
Saham-saham yang tergolong top gainer antara lain; YELO yang naik 51 point atau menguat 34,45% ke level 199. Dilanjutkan HOPE yang naik 53 point atau menguat 33,75% ke level 210. BCIC menguat 25,00% atau bertambah 175 point ke level 875. MASA menguat 24,70% atau naik 420 point ke level 2.120. KIOS menguat 24,66% atau naik 280 point ke level 1.415.
Saham-saham yang tergolong top losser antara lain; NICL -18 point atau melemah -6,97% ke level 240. ARGO melemah -6,97% atau koreksi -120 point ke level 1.600. POLI terkoreksi -55 point atau melemah -6,91% ke level 740. PTDU turun -115 point atau melemah -6,90% ke level 1.550. MTSM melemah -13 point atau turun -6,87% ke level 176.
Di sisi lain, Indeks LQ45 tercatat menguat 1,85% ke level 857,038. Sedangkan, JII naik 1,27% ke level 552,235.
Selanjutnya, IDX30 menguat 1,88% ke level 457,445. Sementara IDX80 tercatat positif 1,68% ke level 123,084.
                        ",https://pasardana.id/news/2021/7/22/naik-107-point-ihsg-kamis-berlanjut-menguat-1-78-persen-ke-level-6138/
" Kamis, 22 Jul 2021 11:46 ","Ditutup ke Level 6.108, IHSG Sesi I Menguat 1,29 Persen","
                            Pasardana.id - Pada penutupan perdagangan sesi 1 di Bursa Efek Indonesia (BEI), Kamis (22/7) siang ini, Indeks Harga Saham Gabungan (IHSG) berhasil  menguat ke zona hijau dengan naik 1,29% atau bertambah 77,817 poin ke level 6.107,793.
IHSG bergerak dari batas bawah di level  6.057 hingga batas atas pada level 6.114 setelah dibuka pada level 6.057 pagi ini.
Sebanyak 313 saham menguat, 167 saham melemah, dan sisanya stagnan. Adapun transaksi perdagangan mencapai Rp6,8 triliun dari 11,7 miliar saham yang diperdagangkan.
Sepanjang sesi 1, Investor asing tercatat melakukan aksi beli sebesar Rp1,4 triliun dan aksi jual sebesar Rp957 miliar. Hingga jeda siang, asing tercatat beli bersih (net buy) sebesar Rp507 miliar.
IDXENERGY ditutup naik 2,71%, IDXBASIC naik 0,73%, IDXINDUST naik 2,27%, IDXCYCLIC naik 1,02%, IDXNONCYC naik 0,054 poin, IDXHEALTH -0,41%, IDXFINANCE naik 1,93%, IDXPROPERT naik 1,23%, IDXTECHNO naik 2,29%, IDXINFRA naik 0,44%, dan IDXTRANS naik 0,18%.
Sementara LQ45 menguat 1,52%, indeks Jakarta Islamic Index (JII) naik 0,97%, IDX30 menguat 1,55%, dan MNC36 naik 1,40%.
                        ",https://pasardana.id/news/2021/7/22/ditutup-ke-level-6108-ihsg-sesi-i-menguat-1-29-persen/
" Rabu, 21 Jul 2021 15:24 ","IHSG Pasca Libur Idul Adha Ditutup Menguat 0,20 Persen Ke Level 6.030","
                            Pasardana.id - Indeks Harga Saham Gabungan (IHSG) pada penutupan perdagangan pasca libur Idul Adha, Rabu (21/7) berakhir menguat ke zona hijau dengan ditutup naik 0,20% atau meningkat 12,582 basis point ke level 6.029,976.  
IHSG bergerak dari batas bawah di level 6.020 hingga batas atas pada level 6.053 setelah dibuka pada level 6.034.
Investor melakukan transaksi senilai Rp11,3 triliun. Pada pasar reguler terjadi transaksi senilai Rp10,4 triliun dan pasar negosiasi terjadi transaksi senilai Rp872 miliar.
Pada sisi investor asing, tercatat melakukan aksi beli sebesar Rp2,7 triliun dan aksi jual sebesar Rp2,5 triliun. Adapun investor asing tercatat beli bersih (net buy) sebesar Rp132 miliar.
IDXENERGY -0,22%, IDXBASIC -0,45%, IDXINDUST naik 1,33%, IDXCYCLIC naik 1,16%, IDXNONCYC -0,28%, IDXHEALTH -1,65%, IDXFINANCE naik 0,58%, IDXPROPERT naik 0,85%, IDXTECHNO naik 0,17%, IDXINFRA naik 0,07%, dan IDXTRANS -1,88%.
Saham-saham yang tergolong top gainer antara lain; WEHA yang naik 23 point atau menguat 33,82% ke level 91. Dilanjutkan HOPE yang naik 38 point atau menguat 31,93% ke level 157. KIOS menguat 24,72% atau bertambah 225 point ke level 1.135. BABP menguat 21,73% atau naik 60 point ke level 336. BGTG menguat 16,56% atau naik 28 point ke level 197.
Saham-saham yang tergolong top losser antara lain; PTDU -125 point atau melemah -6,98% ke level 1.665. FMII melemah -6,91% atau koreksi -37 point ke level 498. ATIC terkoreksi -75 point atau melemah -6,84% ke level 1.020. JECC turun -500 point atau melemah -6,84% ke level 6.800. OMRE melemah -45 point atau turun -6,81% ke level 615.
Di sisi lain, Indeks LQ45 tercatat menguat 0,41% ke level 841,419. Sedangkan, JII -0,25% ke level 545,276.
Selanjutnya, IDX30 menguat 0,44% ke level 448,999. Sementara IDX80 tercatat positif 0,46% ke level 121,045.
                        ",https://pasardana.id/news/2021/7/21/ihsg-pasca-libur-idul-adha-ditutup-menguat-0-20-persen-ke-level-6030/
" Rabu, 21 Jul 2021 11:45 ","Ditutup Menguat ke Level 6.038, IHSG Sesi I Naik 0,33 Persen","
                            Pasardana.id - Pada penutupan perdagangan sesi 1 di Bursa Efek Indonesia (BEI), Rabu (21/7) siang ini, Indeks Harga Saham Gabungan (IHSG) berhasil  menguat ke zona hijau dengan naik 0,33% atau bertambah 20,389 poin ke level 6.037,783.
IHSG bergerak dari batas bawah di level  6.026 hingga batas atas pada level 6.053 setelah dibuka pada level 6.034 pagi ini.
Sebanyak 267 saham menguat, 205 saham melemah, dan sisanya stagnan. Adapun transaksi perdagangan mencapai Rp6,8 triliun dari 9,6 miliar saham yang diperdagangkan.
Sepanjang sesi 1, Investor asing tercatat melakukan aksi beli sebesar Rp1,5 triliun dan aksi jual sebesar Rp1,4 triliun. Hingga jeda siang, asing tercatat beli bersih (net buy) sebesar Rp153,6 miliar.
IDXENERGY ditutup naik 0,08%, IDXBASIC -0,55%, IDXINDUST naik 1,97%, IDXCYCLIC naik 0,96%, IDXNONCYC -0,19%, IDXHEALTH -1,28%, IDXFINANCE naik 0,78%, IDXPROPERT naik 1,41%, IDXTECHNO naik 0,47%, IDXINFRA -0,29%, dan IDXTRANS -1,30%.
Sementara LQ45 menguat 0,62%, indeks Jakarta Islamic Index (JII) turun -0,30%, IDX30 menguat 0,60%, dan MNC36 naik 0,63%.
                        ",https://pasardana.id/news/2021/7/21/ditutup-menguat-ke-level-6038-ihsg-sesi-i-naik-0-33-persen/
" Senin, 19 Jul 2021 15:23 ","IHSG Awal Pekan Ditutup Melemah 0,90 Persen di Level 6.017","
                            Pasardana.id - Indeks Harga Saham Gabungan (IHSG) pada penutupan perdagangan awal pekan ini, Senin (19/7) berakhir di zona merah dengan ditutup melemah -0,90% atau turun -55,116 basis point ke level 6.017,394.
IHSG terpantau bergerak dari batas atas pada level 6.063 hingga batas bawah pada level 6.015, setelah dibuka di level 6.062.
Investor melakukan transaksi senilai Rp9,3 triliun. Pada pasar reguler terjadi transaksi senilai Rp8,4 triliun dan pasar negosiasi terjadi transaksi senilai Rp846 miliar. 
Pada sisi investor asing, tercatat melakukan aksi beli sebesar Rp1,9 triliun dan aksi jual sebesar Rp1,6 triliun. Adapun investor asing tercatat beli bersih (net buy) sebesar Rp260 miliar.
Saham-saham yang tergolong top gainer antara lain; DFAM yang naik 47 point atau menguat 34,81% ke level 182. Dilanjutkan PANI yang naik 64 point atau menguat 34,40% ke level 250. TALF menguat 24,62% atau bertambah 66 point ke level 334. TRUE menguat 24,47% atau naik 116 point ke level 590. ABBA menguat 17,51% atau naik 48 point ke level 322.
Saham-saham yang tergolong top losser antara lain; LPPF turun -150 point atau melemah -6,97% ke level 2.000. GGRM melemah -6,96% atau koreksi -2.800 point ke level 37.400. BAYU terkoreksi -80 point atau melemah -6,95% ke level 1.070. ATIC terpangkas -80 point atau melemah -6,80% ke level 1.095. BALI melemah -40 point atau turun -6,77% ke level 550.
IDXENERGY naik 0,07%, IDXBASIC -1,55%, IDXINDUST -1,59%, IDXCYCLIC -0,90%, IDXNONCYC -1,03%, IDXHEALTH -1,17%, IDXFINANCE -1,02%, IDXPROPERT -0,47%, IDXTECHNO -0,94%, IDXINFRA naik 0,25%, dan IDXTRANS naik 0,68%.
Sementara Indeks LQ45 tercatat melemah -1,08% ke level 837,931. Sedangkan JII turun -0,74% ke level 546,667.
Selanjutnya, IDX80 tercatat melemah -1,08% ke level 120,489. Sementara IDX30 terkoreksi -1,01% ke level 447,031.
                        ",https://pasardana.id/news/2021/7/19/ihsg-awal-pekan-ditutup-melemah-0-90-persen-di-level-6017/
" Senin, 19 Jul 2021 11:50 ","Ditutup di Level 6.031, IHSG Sesi I Melemah 0,67 Persen ","
                            Pasardana.id - Pada penutupan perdagangan sesi I di Bursa Efek Indonesia (BEI), Senin (19/7) siang ini, Indeks Harga Saham Gabungan (IHSG) ditutup melemah -40,835 poin atau turun -0,67% ke level 6.031,675.
Sepanjang sesi 1, IHSG bergerak variatif dari batas atas pada level 6.063 hingga batas bawah di level  6.027, setelah dibuka di level 6.062 pagi ini.
Tercatat sebanyak 169 saham menguat, 302 saham melemah, dan sisanya stagnan. Adapun transaksi perdagangan mencapai Rp5,6 triliun dari 7,9 miliar saham yang diperdagangkan.
IDXENERGY terpantau turun -0,03%, IDXBASIC -1,15%, IDXINDUST  -1,07%, IDXCYCLIC -0,76%, IDXNONCYC -0,89%, IDXHEALTH -0,99%, IDXFINANCE -0,64%, IDXPROPERT -0,58%, IDXTECHNO -0,73%, IDXINFRA naik 0,11%, dan IDXTRANS -0,52%.
Sementara LQ45 melemah -0,82%, indeks Jakarta Islamic Index (JII) turun -0,53%, IDX30 terkoreksi -0,75%, dan MNC36 turun -0,83%.
Hingga jeda siang, Investor asing tercatat melakukan aksi beli sebesar Rp1 triliun dan aksi jual sebesar Rp943 miliar. Pada jeda siang, asing tercatat beli bersih (net buy) sebesar Rp117 miliar.
                        ",https://pasardana.id/news/2021/7/19/ditutup-di-level-6031-ihsg-sesi-i-melemah-0-67-persen/
" Jumat, 16 Jul 2021 15:20 ","IHSG Akhir Pekan Ditutup Menguat 0,42 Persen Ke Level 6.073","
                            Pasardana.id - Indeks Harga Saham Gabungan (IHSG) pada penutupan perdagangan akhir pekan ini, Jumat (16/7) berakhir menguat ke zona hijau dengan ditutup naik 0,42% atau meningkat 25,756 basis point ke level 6.072,510.  
IHSG bergerak dari batas bawah di level 6.051 hingga batas atas pada level 6.079 setelah dibuka pada level 6.063.
Investor melakukan transaksi senilai Rp10,2 triliun. Pada pasar reguler terjadi transaksi senilai Rp8,9 triliun dan pasar negosiasi terjadi transaksi senilai Rp1,2 triliun.
Pada sisi investor asing, tercatat melakukan aksi beli sebesar Rp2,3 triliun dan aksi jual sebesar Rp2,2 triliun. Adapun investor asing tercatat beli bersih (net buy) sebesar Rp72 miliar.
IDXENERGY naik 1,54%, IDXBASIC naik 0,60%, IDXINDUST naik 0,99%, IDXCYCLIC -0,32%, IDXNONCYC naik 0,010 point, IDXHEALTH naik 0,15%, IDXFINANCE naik 0,52%, IDXPROPERT naik 0,78%, IDXTECHNO -0,46%, IDXINFRA naik 0,46%, dan IDXTRANS -0,09%.
Saham-saham yang tergolong top gainer antara lain; PANI yang naik 48 point atau menguat 34,78% ke level 186. Dilanjutkan BESS yang naik 195 point atau menguat 24,37% ke level 995. LTLS menguat 14,41% atau bertambah 80 point ke level 635. NZIA menguat 13,79% atau naik 20 point ke level 165. PURI menguat 12,57% atau naik 44 point ke level 394.
Saham-saham yang tergolong top losser antara lain; PTDU -140 point atau melemah -7,00% ke level 1.860. MREI melemah -6,99% atau koreksi -330 point ke level 4.390. NFCX terkoreksi -525 point atau melemah -6,95% ke level 7.025. LION turun -26 point atau melemah -6,95% ke level 348. NICL melemah -22 point atau turun -6,91% ke level 296.
Di sisi lain, Indeks LQ45 tercatat menguat 0,70% ke level 847,148. Sedangkan, JII naik 0,55% ke level 550,788.
Selanjutnya, IDX30 menguat 0,69% ke level 451,630. Sementara IDX80 tercatat positif 0,73% ke level 121,805.
                        ",https://pasardana.id/news/2021/7/16/ihsg-akhir-pekan-ditutup-menguat-0-42-persen-ke-level-6073/
" Jumat, 16 Jul 2021 11:44 ","Ditutup Menguat ke Level 6.060, IHSG Sesi I Naik 0,22 Persen","
                            Pasardana.id - Pada penutupan perdagangan sesi 1 di Bursa Efek Indonesia (BEI), Jumat (16/7) siang ini, Indeks Harga Saham Gabungan (IHSG) berhasil  menguat ke zona hijau dengan naik 0,22% atau bertambah 13,469 poin ke level 6.060,223.
IHSG bergerak dari batas bawah di level  6.051 hingga batas atas pada level 6.079 setelah dibuka pada level 6.063 pagi ini.
Sebanyak 247 saham menguat, 221 saham melemah, dan sisanya stagnan. Adapun transaksi perdagangan mencapai Rp5,86 triliun dari 9,3 miliar saham yang diperdagangkan.
Sepanjang sesi 1, Investor asing tercatat melakukan aksi beli sebesar Rp1,1 triliun dan aksi jual sebesar Rp1,3 triliun. Hingga jeda siang, asing tercatat jual bersih (net sell) sebesar Rp178,8 miliar.
IDXENERGY ditutup naik 0,90%, IDXBASIC naik 0,88%, IDXINDUST naik 0,87%, IDXCYCLIC -0,065 point, IDXNONCYC -0,44%, IDXHEALTH -0,08%, IDXFINANCE naik 0,28%, IDXPROPERT naik 0,63%, IDXTECHNO naik 0,10%, IDXINFRA -0,21%, dan IDXTRANS naik 0,32%.
Sementara LQ45 menguat 0,23%, indeks Jakarta Islamic Index (JII) naik 0,10%, IDX30 menguat 0,19%, dan MNC36 naik 0,12%.
                        ",https://pasardana.id/news/2021/7/16/ditutup-menguat-ke-level-6060-ihsg-sesi-i-naik-0-22-persen/
" Kamis, 15 Jul 2021 15:29 ","Bertambah 67 Basis Point, IHSG Ditutup Rebound 1,12 Persen Ke Level 6.047","
                            Pasardana.id - Indeks Harga Saham Gabungan (IHSG) pada penutupan perdagangan sore ini, Kamis (15/7) berakhir menguat ke zona hijau dengan ditutup naik 1,12% atau meningkat 67,539 basis point ke level 6.046,754.  
IHSG bergerak dari batas bawah di level 5.982 hingga batas atas pada level 6.046 setelah dibuka pada level 5.986.
Investor melakukan transaksi senilai Rp9,4 triliun. Pada pasar reguler terjadi transaksi senilai Rp8,6 triliun dan pasar negosiasi terjadi transaksi senilai Rp779,7 miliar.
Pada sisi investor asing, tercatat melakukan aksi beli sebesar Rp2,3 triliun dan aksi jual sebesar Rp1,7 triliun. Adapun investor asing tercatat beli bersih (net buy) sebesar Rp555,7 miliar.
IDXENERGY naik 0,55%, IDXBASIC -0,06%, IDXINDUST naik 2,07%, IDXCYCLIC naik 0,54%, IDXNONCYC naik 0,39%, IDXHEALTH naik 0,26%, IDXFINANCE naik 1,80%, IDXPROPERT naik 1,52%, IDXTECHNO naik 0,75%, IDXINFRA naik 1,55%, dan IDXTRANS -0,13%.
Saham-saham yang tergolong top gainer antara lain; HDIT yang naik 125 point atau menguat 25,00% ke level 625. Dilanjutkan ABMM yang naik 250 point atau menguat 24,87% ke level 1.255. MREI menguat 24,86% atau bertambah 940 point ke level 4.720. SSTM menguat 24,44% atau naik 110 point ke level 560. TMAS menguat 17,64% atau naik 42 point ke level 280.
Saham-saham yang tergolong top losser antara lain; BBHI -210 point atau melemah -7,00% ke level 2.790. PDES melemah -6,99% atau koreksi -20 point ke level 266. LION terkoreksi -28 point atau melemah -6,96% ke level 374. TEBE turun -32 point atau melemah -6,95% ke level 428. MOLI melemah -80 point atau turun -6,95% ke level 1.070.
Di sisi lain, Indeks LQ45 tercatat menguat 1,61% ke level 841,204. Sedangkan, JII naik 0,65% ke level 547,742.
Selanjutnya, IDX30 menguat 1,72% ke level 448,505. Sementara IDX80 tercatat positif 1,40% ke level 120,911.
                        ",https://pasardana.id/news/2021/7/15/bertambah-67-basis-point-ihsg-ditutup-rebound-1-12-persen-ke-level-6047/
" Kamis, 15 Jul 2021 11:40 ","Bergerak Menguat ke Level 6.027, IHSG Sesi I Naik 0,79 Persen","
                            Pasardana.id - Pada penutupan perdagangan sesi 1 di Bursa Efek Indonesia (BEI), Kamis (15/7) siang ini, Indeks Harga Saham Gabungan (IHSG) berhasil  menguat ke zona hijau dengan naik 0,79% atau bertambah 47,691 poin ke level 6.026,906.
IHSG bergerak dari batas bawah di level  5.982 hingga batas atas pada level 6.033 setelah dibuka pada level 5.986 pagi ini.
Sebanyak 254 saham menguat, 200 saham melemah, dan sisanya stagnan. Adapun transaksi perdagangan mencapai Rp5,1 triliun dari 9 miliar saham yang diperdagangkan.
Sepanjang sesi 1, Investor asing tercatat melakukan aksi beli sebesar Rp1,1 triliun dan aksi jual sebesar Rp872 miliar. Hingga jeda siang, asing tercatat beli bersih (net buy) sebesar Rp279,6 miliar.
IDXENERGY ditutup naik 0,24%, IDXBASIC naik 0,10%, IDXINDUST naik 1,46%, IDXCYCLIC naik 0,62%, IDXNONCYC naik 0,15%, IDXHEALTH naik 0,28%, IDXFINANCE naik 1,34%, IDXPROPERT naik 0,05%, IDXTECHNO naik 0,21%, IDXINFRA naik 1,32%, dan IDXTRANS -0,33%.
Sementara LQ45 menguat 1,36%, indeks Jakarta Islamic Index (JII) naik 0,43%, IDX30 menguat 1,44%, dan MNC36 naik 1,28%.
                        ",https://pasardana.id/news/2021/7/15/bergerak-menguat-ke-level-6027-ihsg-sesi-i-naik-0-79-persen/
" Rabu, 14 Jul 2021 15:21 ","IHSG Rabu Berlanjut Ditutup Melemah 0,54 Persen di Level 5.979","
                            Pasardana.id - Indeks Harga Saham Gabungan (IHSG) pada penutupan perdagangan sore ini, Rabu (14/7) lanjut berakhir di zona merah dengan melemah -0,54% atau turun -32,817 basis point ke level 5.979,215.
IHSG terpantau bergerak variatif dari batas atas pada level 6.013 hingga batas bawah pada level 5.947, setelah dibuka di level 6.008.
Investor melakukan transaksi senilai Rp9,6 triliun. Pada pasar reguler terjadi transaksi senilai Rp8,8 triliun dan pasar negosiasi terjadi transaksi senilai Rp756 miliar. 
Pada sisi investor asing, tercatat melakukan aksi beli sebesar Rp2,2 triliun dan aksi jual sebesar Rp2 triliun. Adapun investor asing tercatat beli bersih (net buy) sebesar Rp179,9 miliar.
Saham-saham yang tergolong top gainer antara lain; ACST yang naik 52 point atau menguat 25,00% ke level 260. Dilanjutkan ABMM yang naik 200 point atau menguat 24,84% ke level 1.005. LABA menguat 24,66% atau bertambah 74 point ke level 374. PYFA menguat 24,62% atau naik 245 point ke level 1.240. NICL menguat 24,59% atau naik 60 point ke level 304.
Saham-saham yang tergolong top losser antara lain; SKBM turun -26 point atau melemah -6,98% ke level 346. INPS melemah -6,97% atau koreksi -135 point ke level 1.800. BSIM terkoreksi -70 point atau melemah -6,96% ke level 935. MSIN terpangkas -36 point atau melemah -6,92% ke level 484. ATIC melemah -100 point atau turun -6,92% ke level 1.345.
IDXENERGY -0,26%, IDXBASIC -0,39%, IDXINDUST -2,46%, IDXCYCLIC -1,05%, IDXNONCYC -0,97%, IDXHEALTH naik 0,88%, IDXFINANCE -0,78%, IDXPROPERT -1,52%, IDXTECHNO  naik 1,33%, IDXINFRA naik 0,66%, dan IDXTRANS naik 0,86%.
Sementara Indeks LQ45 tercatat melemah -0,94% ke level 827,802. Sedangkan JII turun -0,46% ke level 544,194.
Selanjutnya, IDX80 tercatat melemah -0,84% ke level 119,240. Sementara IDX30 terkoreksi -0,94% ke level 440,884.
                        ",https://pasardana.id/news/2021/7/14/ihsg-rabu-berlanjut-ditutup-melemah-0-54-persen-di-level-5979/
" Rabu, 14 Jul 2021 11:47 ","Ditutup di Level 5.961, IHSG Sesi I Melemah 0,83 Persen  ","
                            Pasardana.id - Pada penutupan perdagangan sesi I di Bursa Efek Indonesia (BEI), Rabu (14/7) siang ini, Indeks Harga Saham Gabungan (IHSG) ditutup melemah -50,347 poin atau turun -0,83% ke level 5.961,685.
Sepanjang sesi 1, IHSG bergerak variatif dari batas atas pada level 6.013 hingga batas bawah di level  5.948, setelah dibuka di level 6.008 pagi ini.
Tercatat sebanyak 135 saham menguat, 338 saham melemah, dan sisanya stagnan. Adapun transaksi perdagangan mencapai Rp5,5 triliun.
IDXENERGY terpantau turun -0,04%, IDXBASIC -0,74%, IDXINDUST  -1,84%, IDXCYCLIC -1,00%, IDXNONCYC -0,75%, IDXHEALTH -0,21%, IDXFINANCE -1,25%, IDXPROPERT -0,89%, IDXTECHNO naik 0,67%, IDXINFRA -0,34%, dan IDXTRANS -0,15%.
Sementara LQ45 melemah -1,05%, indeks Jakarta Islamic Index (JII) turun -0,80%, IDX30 terkoreksi -1,06%, dan MNC36 turun -1,09%.
Hingga jeda siang, Investor asing tercatat melakukan aksi beli sebesar Rp1,1 triliun dan aksi jual sebesar Rp1 triliun. Pada jeda siang, asing tercatat beli bersih (net buy) sebesar Rp21,7 miliar.
                        ",https://pasardana.id/news/2021/7/14/ditutup-di-level-5961-ihsg-sesi-i-melemah-0-83-persen/
" Selasa, 13 Jul 2021 15:22 ","Turun 66 Point, IHSG Selasa Ditutup Melemah 1,09 Persen di Level 6.012","
                            Pasardana.id - Indeks Harga Saham Gabungan (IHSG) pada penutupan perdagangan sore ini, Selasa (13/7) berakhir di zona merah dengan melemah -1,09% atau turun -66,536 basis point ke level 6.012,032.
IHSG terpantau bergerak variatif dari batas atas pada level 6.114 hingga batas bawah pada level 6.004, setelah dibuka di level 6.097.
Investor melakukan transaksi senilai Rp11,1 triliun. Pada pasar reguler terjadi transaksi senilai Rp10,3 triliun dan pasar negosiasi terjadi transaksi senilai Rp844 miliar. 
Pada sisi investor asing, tercatat melakukan aksi beli sebesar Rp2,5 triliun dan aksi jual sebesar Rp2,3 triliun. Adapun investor asing tercatat beli bersih (net buy) sebesar Rp211 miliar.
Saham-saham yang tergolong top gainer antara lain; NASA yang naik 30 point atau menguat 34,88% ke level 116. Dilanjutkan NICL yang naik 62 point atau menguat 34,06% ke level 244. DNAR menguat 25,00% atau bertambah 58 point ke level 290. ARTA menguat 25,00% atau naik 117 point ke level 585. BMAS menguat 24,82% atau naik 350 point ke level 1.760.
Saham-saham yang tergolong top losser antara lain; SKBM turun -28 point atau melemah -7,00% ke level 372. SILO melemah -6,99% atau koreksi -750 point ke level 9.975. INPS terkoreksi -145 point atau melemah -6,97% ke level 1.935. BNLI terpangkas -190 point atau melemah -6,95% ke level 2.540. SRAJ melemah -32 point atau turun -6,95% ke level 428.
IDXENERGY -1,02%, IDXBASIC -1,30%, IDXINDUST -1,12%, IDXCYCLIC -1,28%, IDXNONCYC -0,08%, IDXHEALTH -1,86%, IDXFINANCE -0,83%, IDXPROPERT -0,80%, IDXTECHNO  -2,59%, IDXINFRA -2,42%, dan IDXTRANS naik 0,85%.
Sementara Indeks LQ45 tercatat melemah -1,02% ke level 835,731. Sedangkan JII turun -1,17% ke level 546,709.
Selanjutnya, IDX80 tercatat melemah -1,10% ke level 120,262. Sementara IDX30 terkoreksi -1,03% ke level 445,109.
                        ",https://pasardana.id/news/2021/7/13/turun-66-point-ihsg-selasa-ditutup-melemah-1-09-persen-di-level-6012/
